state_name,county_name,total_2012,dem_2012,pct_dem_2012,gop_2012,pct_gop_2012,oth_2012,pct_oth_2012,total_2016,dem_2016,pct_dem_2016,gop_2016,pct_gop_2016,oth_2016,pct_oth_2016,trump_county
arkansas,Pike County,3787,850,22.45,2847,75.18,90,2.38,3956,684,17.29,3150,79.63,122,3.08,Trump Won
virginia,Appomattox County,7924,2453,30.96,5340,67.39,131,1.65,7954,2023,25.43,5714,71.84,217,2.73,Trump Won
georgia,Franklin County,7757,1499,19.32,6112,78.79,146,1.88,8474,1243,14.67,7054,83.24,177,2.09,Trump Won
minnesota,Goodhue County,25701,12212,47.52,12986,50.53,503,1.96,25538,9446,36.99,14041,54.98,2051,8.03,Trump Won
north dakota,Grand Forks County,29796,14008,47.01,15044,50.49,744,2.50,29711,10828,36.44,16325,54.95,2558,8.61,Trump Won
tennessee,Hamblen County,20020,5229,26.12,14515,72.50,276,1.38,20579,4075,19.80,15839,76.97,665,3.23,Trump Won
illinois,Rock Island County,64880,39081,60.24,24888,38.36,911,1.40,62971,32258,51.23,26969,42.83,3744,5.95,Clinton Won
north dakota,Burleigh County,42876,14036,32.74,27811,64.86,1029,2.40,46874,10865,23.18,32499,69.33,3510,7.49,Trump Won
alabama,Chambers County,14562,6853,47.06,7596,52.16,113,0.78,13778,5763,41.83,7803,56.63,212,1.54,Trump Won
mississippi,Marshall County,16141,9581,59.36,6444,39.92,116,0.72,14698,7944,54.05,6525,44.39,229,1.56,Clinton Won
tennessee,Weakley County,12332,3547,28.76,8601,69.75,184,1.49,12127,2770,22.84,9001,74.22,356,2.94,Trump Won
louisiana,Allen Parish,9306,2616,28.11,6495,69.79,195,2.10,9245,2106,22.78,6867,74.28,272,2.94,Trump Won
montana,Lincoln County,8869,2544,28.68,6045,68.16,280,3.16,9250,2040,22.05,6720,72.65,490,5.30,Trump Won
oregon,Baker County,8351,2364,28.31,5692,68.16,295,3.53,8479,1781,21.00,6160,72.65,538,6.35,Trump Won
new york,Tioga County,19977,8263,41.36,11278,56.45,436,2.18,20556,6852,33.33,12528,60.95,1176,5.72,Trump Won
nebraska,Dakota County,5977,2831,47.36,3048,51.00,98,1.64,7259,2904,40.01,4028,55.49,327,4.50,Trump Won
texas,Sabine County,4572,806,17.63,3726,81.50,40,0.87,4642,614,13.23,3992,86.00,36,0.78,Trump Won
new york,Orange County,130494,67709,51.89,60984,46.73,1801,1.38,140753,63037,44.79,72129,51.25,5587,3.97,Trump Won
nebraska,Dawes County,3634,1102,30.32,2435,67.01,97,2.67,3578,785,21.94,2559,71.52,234,6.54,Trump Won
new york,Suffolk County,540653,274830,50.83,259348,47.97,6475,1.20,625720,276953,44.26,328403,52.48,20364,3.25,Trump Won
idaho,Boundary County,4544,1225,26.96,3138,69.06,181,3.98,5150,933,18.12,3789,73.57,428,8.31,Trump Won
iowa,Warren County,25875,12521,48.39,13031,50.36,323,1.25,26916,10371,38.53,14773,54.89,1772,6.58,Trump Won
kentucky,Mercer County,9936,2966,29.85,6820,68.64,150,1.51,10579,2395,22.64,7740,73.16,444,4.20,Trump Won
colorado,Kit Carson County,3525,789,22.38,2664,75.57,72,2.04,3613,526,14.56,2894,80.10,193,5.34,Trump Won
pennsylvania,Snyder County,14962,4672,31.23,10050,67.17,240,1.60,16333,3991,24.44,11710,71.70,632,3.87,Trump Won
colorado,Phillips County,2265,588,25.96,1637,72.27,40,1.77,2332,436,18.70,1791,76.80,105,4.50,Trump Won
georgia,Appling County,7079,1756,24.81,5231,73.89,92,1.30,7003,1434,20.48,5492,78.42,77,1.10,Trump Won
nebraska,Dodge County,14759,5588,37.86,8937,60.55,234,1.59,14959,4451,29.75,9736,65.08,772,5.16,Trump Won
north carolina,Cleveland County,42542,16734,39.34,25440,59.80,368,0.87,44137,14896,33.75,28394,64.33,847,1.92,Trump Won
minnesota,Winona County,27103,14980,55.27,11480,42.36,643,2.37,25852,11366,43.97,12122,46.89,2364,9.14,Trump Won
west virginia,Tucker County,3118,876,28.09,2160,69.28,82,2.63,3464,750,21.65,2557,73.82,157,4.53,Trump Won
georgia,Chattahoochee County,1483,726,48.95,732,49.36,25,1.69,1384,593,42.85,746,53.90,45,3.25,Trump Won
ohio,Medina County,88849,37841,42.59,49464,55.67,1544,1.74,89360,31582,35.34,53811,60.22,3967,4.44,Trump Won
texas,Atascosa County,12704,5128,40.37,7451,58.65,125,0.98,13605,4635,34.07,8598,63.20,372,2.73,Trump Won
new york,Hamilton County,2655,955,35.97,1652,62.22,48,1.81,2688,752,27.98,1795,66.78,141,5.25,Trump Won
new mexico,Mora County,2604,1952,74.96,591,22.70,61,2.34,2429,1533,63.11,662,27.25,234,9.63,Clinton Won
pennsylvania,Lycoming County,46214,15104,32.68,30490,65.98,620,1.34,50294,12926,25.70,35475,70.54,1893,3.76,Trump Won
texas,Crockett County,1457,480,32.94,957,65.68,20,1.37,1395,372,26.67,980,70.25,43,3.08,Trump Won
oklahoma,Delaware County,14232,4176,29.34,10056,70.66,0,0.00,15680,3306,21.08,11796,75.23,578,3.69,Trump Won
indiana,Wells County,12922,3434,26.57,9255,71.62,233,1.80,13123,2585,19.70,9999,76.19,539,4.11,Trump Won
south carolina,Saluda County,8553,3322,38.84,5130,59.98,101,1.18,8559,2809,32.82,5525,64.55,225,2.63,Trump Won
florida,Suwannee County,17627,4749,26.94,12672,71.89,206,1.17,18675,3955,21.18,14281,76.47,439,2.35,Trump Won
north carolina,Yadkin County,16657,3928,23.58,12500,75.04,229,1.37,17350,3140,18.10,13815,79.63,395,2.28,Trump Won
pennsylvania,Clarion County,15227,4731,31.07,10228,67.17,268,1.76,17481,4256,24.35,12545,71.76,680,3.89,Trump Won
north carolina,Montgomery County,11178,4689,41.95,6389,57.16,100,0.89,11449,4108,35.88,7070,61.75,271,2.37,Trump Won
wisconsin,Vilas County,13782,5931,43.03,7735,56.12,116,0.84,13453,4769,35.45,8169,60.72,515,3.83,Trump Won
tennessee,Robertson County,26285,8289,31.54,17641,67.11,355,1.35,27042,6634,24.53,19393,71.71,1015,3.75,Trump Won
georgia,Peach County,11499,6141,53.40,5280,45.92,78,0.68,10699,5083,47.51,5405,50.52,211,1.97,Trump Won
georgia,Worth County,8410,2486,29.56,5864,69.73,60,0.71,8266,2015,24.38,6144,74.33,107,1.29,Trump Won
north carolina,Tyrrell County,1775,835,47.04,929,52.34,11,0.62,1700,705,41.47,968,56.94,27,1.59,Trump Won
south carolina,Barnwell County,9913,5182,52.27,4655,46.96,76,0.77,9479,4395,46.37,4888,51.57,196,2.07,Trump Won
texas,Jones County,5562,1225,22.02,4258,76.56,79,1.42,5932,935,15.76,4815,81.17,182,3.07,Trump Won
texas,Cochran County,916,256,27.95,648,70.74,12,1.31,901,190,21.09,679,75.36,32,3.55,Trump Won
kansas,Neosho County,6359,2012,31.64,4193,65.94,154,2.42,6151,1464,23.80,4340,70.56,347,5.64,Trump Won
west virginia,Preston County,11089,2916,26.30,7841,70.71,332,2.99,12611,2462,19.52,9501,75.34,648,5.14,Trump Won
NA,Kauai County,25369,18638,73.47,6121,24.13,610,2.40,26335,16456,62.49,7574,28.76,2305,8.75,Clinton Won
texas,Waller County,15699,6401,40.77,9158,58.33,140,0.89,16715,5744,34.36,10525,62.97,446,2.67,Trump Won
kentucky,Taylor County,10946,3284,30.00,7551,68.98,111,1.01,11301,2553,22.59,8320,73.62,428,3.79,Trump Won
kentucky,Casey County,6091,1086,17.83,4904,80.51,101,1.66,6438,767,11.91,5482,85.15,189,2.94,Trump Won
mississippi,Clarke County,7199,2695,37.44,4415,61.33,89,1.24,7713,2556,33.14,5088,65.97,69,0.89,Trump Won
michigan,Saginaw County,97903,54372,55.54,42716,43.63,815,0.83,94198,44395,47.13,45469,48.27,4334,4.60,Trump Won
minnesota,Sherburne County,46320,17597,37.99,27848,60.12,875,1.89,47938,13299,27.74,31049,64.77,3590,7.49,Trump Won
michigan,Van Buren County,32798,16288,49.66,16140,49.21,370,1.13,33213,13258,39.92,17890,53.86,2065,6.22,Trump Won
virginia,Orange County,16330,6870,42.07,9244,56.61,216,1.32,17157,5955,34.71,10511,61.26,691,4.03,Trump Won
texas,Zapata County,3529,2517,71.32,993,28.14,19,0.54,3134,2056,65.60,1028,32.80,50,1.60,Clinton Won
tennessee,Dyer County,13800,3757,27.22,9921,71.89,122,0.88,13290,2815,21.18,10175,76.56,300,2.26,Trump Won
alabama,Crenshaw County,6411,2048,31.95,4326,67.48,37,0.58,6252,1663,26.60,4511,72.15,78,1.25,Trump Won
louisiana,Avoyelles Parish,17027,6075,35.68,10667,62.65,285,1.67,16581,5032,30.35,11163,67.32,386,2.33,Trump Won
new mexico,Harding County,600,260,43.33,326,54.33,14,2.33,527,156,29.60,311,59.01,60,11.39,Trump Won
texas,Loving County,64,9,14.06,54,84.38,1,1.56,64,4,6.25,57,89.06,3,4.69,Trump Won
texas,Zavala County,3653,3042,83.27,574,15.71,37,1.01,3390,2633,77.67,692,20.41,65,1.92,Clinton Won
south carolina,Chesterfield County,16576,7942,47.91,8488,51.21,146,0.88,17128,7125,41.60,9576,55.91,427,2.49,Trump Won
south carolina,Clarendon County,15985,8967,56.10,6890,43.10,128,0.80,15156,7635,50.38,7246,47.81,275,1.81,Clinton Won
north carolina,Rowan County,61803,22529,36.45,38622,62.49,652,1.05,63078,19208,30.45,42388,67.20,1482,2.35,Trump Won
indiana,Clark County,47062,20775,44.14,25422,54.02,865,1.84,51104,18791,36.77,30012,58.73,2301,4.50,Trump Won
oklahoma,Pittsburg County,15598,4813,30.86,10785,69.14,0,0.00,17250,3704,21.47,12740,73.86,806,4.67,Trump Won
montana,Golden Valley County,479,110,22.96,351,73.28,18,3.76,468,71,15.17,365,77.99,32,6.84,Trump Won
wyoming,Sweetwater County,16750,4773,28.50,11427,68.22,550,3.28,16661,3233,19.40,12153,72.94,1275,7.65,Trump Won
nebraska,Saunders County,10203,3279,32.14,6725,65.91,199,1.95,10598,2509,23.67,7486,70.64,603,5.69,Trump Won
georgia,Crawford County,5123,1699,33.16,3366,65.70,58,1.13,5157,1419,27.52,3632,70.43,106,2.06,Trump Won
oklahoma,Muskogee County,23335,9943,42.61,13392,57.39,0,0.00,24193,7969,32.94,15029,62.12,1195,4.94,Trump Won
montana,Pondera County,2704,969,35.84,1666,61.61,69,2.55,2692,737,27.38,1786,66.34,169,6.28,Trump Won
oklahoma,Seminole County,7449,2597,34.86,4852,65.14,0,0.00,8032,2067,25.73,5612,69.87,353,4.39,Trump Won
nebraska,Hitchcock County,1739,310,17.83,1386,79.70,43,2.47,1440,158,10.97,1216,84.44,66,4.58,Trump Won
florida,Volusia County,234483,114716,48.92,117473,50.10,2294,0.98,260304,108793,41.79,142763,54.84,8748,3.36,Trump Won
indiana,Whitley County,15005,4420,29.46,10257,68.36,328,2.19,15535,3379,21.75,11357,73.11,799,5.14,Trump Won
ohio,Lucas County,200850,129229,64.34,68100,33.91,3521,1.75,191684,107363,56.01,74102,38.66,10219,5.33,Clinton Won
texas,Cass County,11764,2921,24.83,8747,74.35,96,0.82,11606,2250,19.39,9182,79.11,174,1.50,Trump Won
kentucky,Bell County,9482,2224,23.45,7127,75.16,131,1.38,9714,1720,17.71,7764,79.93,230,2.37,Trump Won
georgia,Turner County,3556,1508,42.41,2027,57.00,21,0.59,3390,1243,36.67,2094,61.77,53,1.56,Trump Won
texas,Foard County,493,140,28.40,346,70.18,7,1.42,511,113,22.11,383,74.95,15,2.94,Trump Won
nebraska,Wheeler County,446,93,20.85,345,77.35,8,1.79,459,62,13.51,377,82.14,20,4.36,Trump Won
alabama,Covington County,15415,3155,20.47,12148,78.81,112,0.73,15818,2379,15.04,13222,83.59,217,1.37,Trump Won
pennsylvania,Washington County,90078,38503,42.74,50455,56.01,1120,1.24,96945,34436,35.52,58941,60.80,3568,3.68,Trump Won
indiana,Marshall County,17751,6136,34.57,11260,63.43,355,2.00,18008,4798,26.64,12286,68.23,924,5.13,Trump Won
tennessee,Coffee County,19242,5865,30.48,13013,67.63,364,1.89,19895,4741,23.83,14409,72.43,745,3.74,Trump Won
georgia,Hancock County,4076,3301,80.99,764,18.74,11,0.27,3572,2695,75.45,841,23.54,36,1.01,Clinton Won
oklahoma,Greer County,1832,488,26.64,1344,73.36,0,0.00,1896,323,17.04,1482,78.16,91,4.80,Trump Won
north carolina,Cherokee County,12695,3339,26.30,9201,72.48,155,1.22,13860,2809,20.27,10711,77.28,340,2.45,Trump Won
kansas,Allen County,5221,1842,35.28,3261,62.46,118,2.26,5314,1398,26.31,3575,67.28,341,6.42,Trump Won
georgia,Twiggs County,4199,2269,54.04,1905,45.37,25,0.60,4053,1970,48.61,2034,50.19,49,1.21,Trump Won
idaho,Payette County,8495,2271,26.73,6004,70.68,220,2.59,5703,892,15.64,4306,75.50,505,8.85,Trump Won
michigan,Cass County,22461,9587,42.68,12660,56.36,214,0.95,23272,7270,31.24,14241,61.19,1761,7.57,Trump Won
nebraska,Nemaha County,3126,1089,34.84,1979,63.31,58,1.86,3035,765,25.21,2068,68.14,202,6.66,Trump Won
wyoming,Goshen County,5758,1458,25.32,4178,72.56,122,2.12,5708,924,16.19,4418,77.40,366,6.41,Trump Won
michigan,Jackson County,69323,32301,46.59,36298,52.36,724,1.04,69567,25795,37.08,39793,57.20,3979,5.72,Trump Won
illinois,Macon County,48742,22688,46.55,25249,51.80,805,1.65,47283,18211,38.51,26782,56.64,2290,4.84,Trump Won
mississippi,Alcorn County,14682,3449,23.49,11027,75.11,206,1.40,14781,2684,18.16,11817,79.95,280,1.89,Trump Won
arizona,Greenlee County,2972,1310,44.08,1590,53.50,72,2.42,3243,1092,33.67,1892,58.34,259,7.99,Trump Won
north carolina,Macon County,16750,5692,33.98,10817,64.58,241,1.44,17336,4841,27.92,12035,69.42,460,2.65,Trump Won
illinois,Adams County,30538,9627,31.52,20371,66.71,540,1.77,31770,7633,24.03,22732,71.55,1405,4.42,Trump Won
nebraska,Cuming County,3928,1015,25.84,2858,72.76,55,1.40,3988,712,17.85,3095,77.61,181,4.54,Trump Won
georgia,Walker County,21879,5269,24.08,16245,74.25,365,1.67,23939,4213,17.60,18938,79.11,788,3.29,Trump Won
new york,Ulster County,72193,43164,59.79,27340,37.87,1689,2.34,77134,40010,51.87,32962,42.73,4162,5.40,Clinton Won
texas,Shelby County,9261,2318,25.03,6870,74.18,73,0.79,9072,1757,19.37,7171,79.05,144,1.59,Trump Won
virginia,Westmoreland County,8689,4155,47.82,4116,47.37,418,4.81,8291,3723,44.90,4331,52.24,237,2.86,Trump Won
georgia,Coffee County,14434,5048,34.97,9242,64.03,144,1.00,13896,4090,29.43,9575,68.90,231,1.66,Trump Won
georgia,Wilcox County,3124,1059,33.90,2050,65.62,15,0.48,2973,852,28.66,2096,70.50,25,0.84,Trump Won
virginia,Cumberland County,5040,2422,48.06,2538,50.36,80,1.59,4875,2032,41.68,2693,55.24,150,3.08,Trump Won
georgia,Wayne County,10258,2594,25.29,7553,73.63,111,1.08,10376,2039,19.65,8147,78.52,190,1.83,Trump Won
ohio,Allen County,46458,16869,36.31,28802,62.00,787,1.69,44636,12815,28.71,29858,66.89,1963,4.40,Trump Won
georgia,Emanuel County,8060,2919,36.22,5086,63.10,55,0.68,7838,2433,31.04,5330,68.00,75,0.96,Trump Won
michigan,Calhoun County,58231,29270,50.27,28338,48.66,623,1.07,58786,24154,41.09,31489,53.57,3143,5.35,Trump Won
nevada,Esmeralda County,435,92,21.15,317,72.87,26,5.98,423,65,15.37,329,77.78,29,6.86,Trump Won
colorado,Moffat County,6042,1291,21.37,4616,76.40,135,2.23,6510,874,13.43,5293,81.31,343,5.27,Trump Won
oklahoma,McCurtain County,10073,2440,24.22,7633,75.78,0,0.00,10709,1799,16.80,8642,80.70,268,2.50,Trump Won
nebraska,Stanton County,2623,607,23.14,1945,74.15,71,2.71,2748,417,15.17,2173,79.08,158,5.75,Trump Won
arkansas,Johnson County,8064,2785,34.54,5045,62.56,234,2.90,8997,2421,26.91,6072,67.49,504,5.60,Trump Won
arkansas,Prairie County,3134,877,27.98,2149,68.57,108,3.45,3404,812,23.85,2503,73.53,89,2.61,Trump Won
michigan,Barry County,28483,11496,40.36,16651,58.46,336,1.18,30265,9109,30.10,19197,63.43,1959,6.47,Trump Won
tennessee,Haywood County,7567,4567,60.35,2960,39.12,40,0.53,6824,3704,54.28,3010,44.11,110,1.61,Clinton Won
georgia,Bacon County,3929,791,20.13,3092,78.70,46,1.17,4010,607,15.14,3356,83.69,47,1.17,Trump Won
illinois,La Salle County,47146,23023,48.83,23207,49.22,916,1.94,48447,19277,39.79,26269,54.22,2901,5.99,Trump Won
mississippi,Tippah County,9008,2254,25.02,6625,73.55,129,1.43,9143,1808,19.77,7182,78.55,153,1.67,Trump Won
arkansas,Ashley County,7915,2855,36.07,4866,61.48,194,2.45,8027,2408,30.00,5338,66.50,281,3.50,Trump Won
virginia,Halifax County,16663,7760,46.57,8699,52.21,204,1.22,16946,6890,40.66,9698,57.23,358,2.11,Trump Won
connecticut,New Haven County,371783,230040,61.87,137942,37.10,3801,1.02,375909,203601,54.16,158373,42.13,13935,3.71,Clinton Won
missouri,Newton County,25080,6425,25.62,18179,72.48,476,1.90,26506,4988,18.82,20546,77.51,972,3.67,Trump Won
tennessee,Crockett County,5497,1669,30.36,3782,68.80,46,0.84,5386,1302,24.17,3977,73.84,107,1.99,Trump Won
florida,Hamilton County,5404,2226,41.19,3137,58.05,41,0.76,5451,1899,34.84,3439,63.09,113,2.07,Trump Won
texas,Delta County,2018,454,22.50,1524,75.52,40,1.98,2279,400,17.55,1836,80.56,43,1.89,Trump Won
indiana,Daviess County,10246,2437,23.78,7638,74.55,171,1.67,10736,1800,16.77,8545,79.59,391,3.64,Trump Won
kansas,Sherman County,2606,575,22.06,1967,75.48,64,2.46,2537,340,13.40,2043,80.53,154,6.07,Trump Won
louisiana,Evangeline Parish,15765,5330,33.81,10176,64.55,259,1.64,14879,4208,28.28,10357,69.61,314,2.11,Trump Won
tennessee,Maury County,32989,11819,35.83,20698,62.74,472,1.43,35068,10026,28.59,23781,67.81,1261,3.60,Trump Won
minnesota,McLeod County,18455,6970,37.77,11069,59.98,416,2.25,18684,4978,26.64,12155,65.06,1551,8.30,Trump Won
north dakota,Dunn County,2002,493,24.63,1494,74.63,15,0.75,2199,356,16.19,1753,79.72,90,4.09,Trump Won
virginia,Floyd County,7626,2732,35.82,4671,61.25,223,2.92,7972,2300,28.85,5289,66.34,383,4.80,Trump Won
iowa,Lyon County,6466,1416,21.90,4965,76.79,85,1.31,6336,917,14.47,5188,81.88,231,3.65,Trump Won
oklahoma,Caddo County,8811,3151,35.76,5660,64.24,0,0.00,9336,2418,25.90,6473,69.33,445,4.77,Trump Won
arkansas,Montgomery County,3403,920,27.03,2368,69.59,115,3.38,3445,735,21.34,2573,74.69,137,3.98,Trump Won
virginia,Caroline County,13590,7258,53.41,6148,45.24,184,1.35,14189,6425,45.28,7143,50.34,621,4.38,Trump Won
florida,Wakulla County,14656,5173,35.30,9288,63.37,195,1.33,15344,4348,28.34,10507,68.48,489,3.19,Trump Won
minnesota,Otter Tail County,31562,12165,38.54,18860,59.76,537,1.70,32284,9339,28.93,20939,64.86,2006,6.21,Trump Won
south dakota,Lake County,6285,2724,43.34,3419,54.40,142,2.26,6786,2314,34.10,4038,59.50,434,6.40,Trump Won
indiana,Montgomery County,14349,4244,29.58,9768,68.07,337,2.35,15101,3362,22.26,11051,73.18,688,4.56,Trump Won
vermont,Caledonia County,13545,8192,60.48,5088,37.56,265,1.96,12966,6445,49.71,5533,42.67,988,7.62,Clinton Won
oregon,Crook County,10109,3081,30.48,6769,66.96,259,2.56,11638,2591,22.26,8388,72.07,659,5.66,Trump Won
washington,Pend Oreille County,6649,2501,37.61,3942,59.29,206,3.10,6563,1871,28.51,4227,64.41,465,7.09,Trump Won
virginia,Northumberland County,7542,3186,42.24,4308,57.12,48,0.64,8176,2830,34.61,5089,62.24,257,3.14,Trump Won
montana,Sheridan County,1920,661,34.43,1203,62.66,56,2.92,1825,476,26.08,1237,67.78,112,6.14,Trump Won
montana,Wheatland County,989,272,27.50,690,69.77,27,2.73,932,179,19.21,698,74.89,55,5.90,Trump Won
south dakota,Union County,7596,2782,36.62,4698,61.85,116,1.53,7895,2227,28.21,5288,66.98,380,4.81,Trump Won
colorado,Huerfano County,3623,1897,52.36,1615,44.58,111,3.06,3772,1631,43.24,1875,49.71,266,7.05,Trump Won
oklahoma,Pushmataha County,4130,1043,25.25,3087,74.75,0,0.00,4483,748,16.69,3581,79.88,154,3.44,Trump Won
alabama,Escambia County,14832,5476,36.92,9263,62.45,93,0.63,15213,4698,30.88,10282,67.59,233,1.53,Trump Won
north dakota,Ward County,25231,8412,33.34,16176,64.11,643,2.55,26861,5792,21.56,18601,69.25,2468,9.19,Trump Won
montana,Richland County,4602,992,21.56,3479,75.60,131,2.85,4812,669,13.90,3885,80.74,258,5.36,Trump Won
virginia,Madison County,6597,2637,39.97,3864,58.57,96,1.46,6934,2202,31.76,4418,63.72,314,4.53,Trump Won
ohio,Putnam County,18126,4238,23.38,13563,74.83,325,1.79,18387,2874,15.63,14704,79.97,809,4.40,Trump Won
georgia,Atkinson County,2902,930,32.05,1938,66.78,34,1.17,2604,696,26.73,1873,71.93,35,1.34,Trump Won
north carolina,Camden County,4520,1456,32.21,2995,66.26,69,1.53,4939,1266,25.63,3527,71.41,146,2.96,Trump Won
west virginia,Grant County,4572,713,15.59,3775,82.57,84,1.84,4945,510,10.31,4338,87.72,97,1.96,Trump Won
oklahoma,Tillman County,2719,906,33.32,1813,66.68,0,0.00,2706,657,24.28,1944,71.84,105,3.88,Trump Won
michigan,Dickinson County,12785,4952,38.73,7688,60.13,145,1.13,13140,3923,29.86,8580,65.30,637,4.85,Trump Won
illinois,Grundy County,20956,9319,44.47,11198,53.44,439,2.09,22891,8021,35.04,13417,58.61,1453,6.35,Trump Won
arkansas,Perry County,3937,1187,30.15,2580,65.53,170,4.32,4213,1035,24.57,2979,70.71,199,4.72,Trump Won
mississippi,Chickasaw County,7641,3914,51.22,3601,47.13,126,1.65,7890,3649,46.25,4127,52.31,114,1.44,Trump Won
NA,Bristol City,7356,2487,33.81,4776,64.93,93,1.26,6966,1832,26.30,4884,70.11,250,3.59,Trump Won
nebraska,Cedar County,4260,952,22.35,3231,75.85,77,1.81,4360,572,13.12,3533,81.03,255,5.85,Trump Won
south dakota,Davison County,7968,3042,38.18,4754,59.66,172,2.16,7952,2355,29.62,5157,64.85,440,5.53,Trump Won
nebraska,Otoe County,6905,2542,36.81,4226,61.20,137,1.98,7279,2017,27.71,4833,66.40,429,5.89,Trump Won
iowa,Buena Vista County,8322,3683,44.26,4548,54.65,91,1.09,8179,2851,34.86,4895,59.85,433,5.29,Trump Won
indiana,Adams County,12998,3800,29.24,8936,68.75,262,2.02,13039,2802,21.49,9642,73.95,595,4.56,Trump Won
north carolina,Alexander County,17060,4591,26.91,12207,71.55,262,1.54,18011,3750,20.82,13826,76.76,435,2.42,Trump Won
tennessee,Gibson County,19667,6564,33.38,12883,65.51,220,1.12,19484,5255,26.97,13779,70.72,450,2.31,Trump Won
north carolina,Perquimans County,6621,2747,41.49,3814,57.60,60,0.91,6595,2291,34.74,4143,62.82,161,2.44,Trump Won
pennsylvania,Perry County,18240,5430,29.77,12511,68.59,299,1.64,21153,4630,21.89,15613,73.81,910,4.30,Trump Won
texas,Calhoun County,6746,2510,37.21,4145,61.44,91,1.35,6957,2118,30.44,4638,66.67,201,2.89,Trump Won
texas,Limestone County,7563,2208,29.19,5288,69.92,67,0.89,7648,1748,22.86,5747,75.14,153,2.00,Trump Won
missouri,Taney County,21608,5462,25.28,15713,72.72,433,2.00,23399,4367,18.66,18240,77.95,792,3.38,Trump Won
texas,Dickens County,1019,216,21.20,793,77.82,10,0.98,909,128,14.08,755,83.06,26,2.86,Trump Won
oklahoma,Garvin County,9478,2556,26.97,6922,73.03,0,0.00,10531,1852,17.59,8243,78.27,436,4.14,Trump Won
